bidder_id,avg_avg_time_between_other_bids,avg_avg_time_between_own_bids,avg_avg_time_between_own_bids_second,avg_consecutive_bids_per_auction,avg_n_bids_per_auction,avg_whole_time_per_auction,max_avg_time_between_other_bids,max_avg_time_between_own_bids,max_avg_time_between_own_bids_second,max_n_bids_per_auction,min_avg_time_between_other_bids,min_avg_time_between_own_bids,min_avg_time_between_own_bids_second,min_n_bids_per_auction,n_auctions,n_auctions_won,n_bids,n_bids_first,n_countries,n_devices,n_ips,n_urls,var_avg_time_between_other_bids,var_n_bids_per_auction
1b268ea4fe034638a92d683b94bcb330vee4w,,,,1.0,1.0,,,,,1,,,,1,4,0,4,0,2,3,4,4,,0.0
2b19566f190ff3b8a85884e03c64fb56ir8a8,,,,1.0,1.0,,,,,1,,,,1,1,0,1,0,1,1,1,1,,
88e24a019c32a60f2ff315a9d217ec33q144x,1853801169.5,387868421053.0,689105263158.0,1.0,1.2,763052631579.3334,3289473684.0,1125552631579.0,689105263158.0,3,78947368.5,7315789474.0,689105263158.0,1,20,0,24,0,8,15,20,3,2.6631527644633467e+18,0.27368421052631575
8a3f5e16e4e689897d872716efeeaa0904tyl,500000000.0,3039736842105.0,,1.0,1.2,3039736842105.0,500000000.0,3039736842105.0,,2,500000000.0,3039736842105.0,,1,5,0,6,0,4,5,6,6,,0.19999999999999996
59d96b423ea3ed56611686300b681f3defm4n,8105701754.4569435,2615376405758.0146,72455678670.57895,1.125,2.9583333333333335,5557500000000.0,38447368421.0,5273105263158.0,210684210527.0,40,68421052.575,771929824.6666666,-52631579.0,1,24,0,71,0,18,52,64,5,2.2877180170669507e+20,62.824275362318836
2c449b1bbbd5f8d9bcc1159b7bd3caa32jhtp,13540100250.545238,3978771659918.954,311993859649.2167,1.0,1.7435897435897436,6598984210526.2,76736842105.0,11009263157895.0,2532289473684.5,14,39473684.0,834453441295.5385,-2167052631578.5,1,39,0,68,0,18,36,64,50,5.7599551902434846e+20,4.827260458839406
25b58d1533e04571bbc674dab28973f8hha3w,525263157.85333335,1595736842105.2666,657468421052.6,1.0,1.7,4632747368421.0,1491228070.3333333,2435684210526.0,4478736842106.0,5,21052631.6,35947368421.5,-2113736842105.0,1,20,0,34,0,2,20,30,26,3.640098492577495e+17,1.6947368421052633
88ae7a35e374a6fddd079ebb28c822eeohwse,7222055137.792857,294872807017.59045,-202256892230.36908,1.025,3.4,1029819548872.2858,11389473684.2,677526315789.5,87105263158.0,6,3973684210.25,137210526315.8,-534263157894.0,1,10,0,34,0,3,3,32,1,8.958588136998994e+18,3.6000000000000005
c41f5fb84d9f9e2456a5264c79919569vrhau,131578947.5,296894736842.0,,1.0,1.1428571428571428,296894736842.0,131578947.5,296894736842.0,,2,131578947.5,296894736842.0,,1,7,0,8,0,5,6,7,1,,0.14285714285714293
8bf04b0a219c7834b25057c0220b4d0dhwdsg,1964912281.0,135236842105.5,-134999999999.0,1.0,1.2,270473684211.0,1964912281.0,135236842105.5,-134999999999.0,3,1964912281.0,135236842105.5,-134999999999.0,1,10,0,12,0,4,10,11,5,,0.39999999999999997
99bfa04865566ca88573ebfd3c7fb1f2c64cr,1135964912.3333333,1415079678362.611,1065290726817.2144,1.0,2.3,6224228070175.667,2039473684.0,1773921052631.5,3419105263159.0,9,87719298.33333333,929140350877.3334,-276947368421.5,1,10,0,23,0,9,18,21,15,9.680478606387354e+17,6.677777777777778
c748f0d69cc89d5812c9fe3a6413bbb26351l,,,,1.0,1.0,,,,,1,,,,1,3,0,3,0,2,3,3,3,,0.0
2a73f10b3b8f2b825e220ba0a1d2c49f9nikz,9026315789.5,4616122807017.333,,1.0,1.4285714285714286,4616122807017.333,26842105263.0,9161842105263.0,,2,78947368.5,1450157894737.0,,1,7,0,10,0,4,2,10,1,2.3805332409480335e+20,0.2857142857142856
6e4d22dbabcf2eaae5689c7d155e1c1fev15l,,,,1.0,1.0,,,,,1,,,,1,2,0,2,0,1,1,2,1,,0.0
e8581ec94cd4d5009ab6b36c6aca9f0cp3txb,12213787674.386751,1774035931174.0806,434609492481.22314,1.0133333333333332,2.28,3736797570850.154,40657894736.75,4983684210527.0,5838947368421.0,9,473684210.5,19052631579.0,-3119842105262.0,1,25,0,57,0,2,23,35,14,1.5148894679456347e+20,3.3766666666666665
60849c6d966f178808d94543173cb93dog4gt,1421052631.7083335,2169782894736.875,-5546789473685.0,1.0,1.5555555555555556,2925500000000.0,2736842105.5,3022868421052.5,-5546789473685.0,3,526315789.5,863842105263.0,-5546789473685.0,1,9,0,14,0,4,13,14,7,1.0581717453856563e+18,0.5277777777777777
8d8f705595701b921012777a281a553622300,2019736841.625,2122250000000.25,-2659263157894.0,1.0,1.2,2848552631579.25,3736842105.0,4574736842106.0,-2659263157894.0,3,157894736.0,266157894737.0,-2659263157894.0,1,25,0,30,0,8,22,27,19,3.273026316151317e+18,0.25
758bd601d6700494300ec1647682eb34vq1zp,3631578947.5,2182236842105.0,,1.0,1.1666666666666667,2182236842105.0,7184210526.5,2261000000000.0,,2,78947368.5,2103473684210.0,,1,12,0,14,0,5,10,14,3,2.524238227221607e+19,0.15151515151515163
80130530788e55de6e9fd515271859d1kgfsd,,,,1.0,1.0,,,,,1,,,,1,2,0,2,0,1,2,2,2,,0.0
961ab8cb7952191816db53f8a11a35fe1zecm,1681216198.4266915,1531501461988.2222,360355005159.8264,1.0,3.142857142857143,7780736842104.75,3568421053.0,2232947368421.0,4333789473684.0,19,63711911.421052635,584953216374.2222,-1645719298246.0,1,14,0,44,0,10,25,37,36,3.324371635227478e+18,24.285714285714285
8a7710ee3c886df8ca78c88120603cf6taql6,,,,1.0,1.0,,,,,1,,,,1,5,0,5,0,2,4,5,2,,0.0
08353687608279ddd83e4d36fadd1cd8ritj3,52631579.0,2474035087719.3335,1064526315790.0,1.0,4.0,7422105263158.0,52631579.0,2474035087719.3335,1064526315790.0,4,52631579.0,2474035087719.3335,1064526315790.0,4,1,0,4,0,2,4,4,4,,
bd8bd6cae40abb19b81b6b6a7775f63e5tk1s,1460526315.6875,6563535087719.666,-1435342105263.0,1.0,2.0,8164421052632.0,2815789473.5,9818736842106.0,-1435342105263.0,4,105263157.5,3201771929824.6665,-1435342105263.0,1,6,0,12,0,4,9,12,2,1.296629732285665e+18,1.2
3893d2c62d59c232112efd332bc342dap8b4j,134502923.83333334,4399482456140.167,3707631578947.0,1.0,1.3076923076923077,5063087719298.0,210526315.5,8693684210526.0,3707631578947.0,3,52631579.0,1990815789473.5,3707631578947.0,1,13,0,17,0,3,11,13,4,6258335870780756.0,0.3974358974358975
0853bead89b03dd38a04d84f4312da7dukglz,,,,1.0,1.0,,,,,1,,,,1,4,0,4,0,2,3,4,1,,0.0
47d1dbfb67706772f8a44f50e5656602z04rc,1069757727.6111112,806932163742.7999,-2401315789.5,1.0,2.5,2664964912280.6665,3007518797.0,1115421052632.0,13105263158.0,7,78947368.5,352596491228.0,-17907894737.0,1,8,0,20,0,15,14,19,1,2.816669388728323e+18,6.285714285714286
0e5ec5baf2e15afdbf5212d8461e1ad9h3kr0,4933114035.041667,3460470394736.854,-1601697368421.5833,1.0166666666666666,1.5333333333333334,5797546052631.625,14210526315.5,8149210526316.0,-5315789474.0,4,1035087719.3333334,3552631579.0,-7941578947368.0,1,30,0,46,1,16,32,41,23,2.4146461272408543e+19,0.9471264367816092
420e7aebb49d7ab3c04e109a98e152d7kquiz,26315789.5,6586421052632.0,,1.0,1.1666666666666667,6586421052632.0,26315789.5,6586421052632.0,,2,26315789.5,6586421052632.0,,1,6,0,7,0,4,7,7,2,,0.1666666666666668
a262e805f766306f4adb38211abf235akxqh8,42606516.333333336,661647368421.05,-31293628808.894737,1.0,5.0,13232947368421.0,42606516.333333336,661647368421.05,-31293628808.894737,21,42606516.333333336,661647368421.05,-31293628808.894737,1,5,0,25,0,9,22,25,18,,80.0
1291b98e40353f77928e363d54a13c569bhfb,,,,1.0,1.0,,,,,1,,,,1,3,0,3,0,2,3,3,2,,0.0
716079d1913959ccae0307f760bcddddt6d4o,,,,1.0,1.0,,,,,1,,,,1,2,0,2,0,1,2,2,1,,0.0
4985bdbf8710c33fd7c9d4771db7c690mcbyr,184210526.5,872894736842.0,,1.0,1.25,872894736842.0,184210526.5,872894736842.0,,2,184210526.5,872894736842.0,,1,4,0,5,0,1,5,5,5,,0.25
300bb4c9816a7064b106c9c6cec2f51ei13n5,2407894736.875,3141249999999.75,,1.1666666666666667,1.6666666666666667,3141249999999.75,7500000000.0,7440578947368.0,,2,184210526.5,7578947368.0,,1,6,0,10,0,1,3,7,5,1.1829409048715373e+19,0.26666666666666644
24a9abf72cedcb421e831c1be26607e37zojy,1017543859.5833334,795947368421.2,-24026315789.25,1.0,1.75,3119105263158.0,1921052631.5,1161578947368.4,-24026315789.25,6,114035087.66666667,430315789474.0,-24026315789.25,1,8,0,14,0,3,12,13,5,1.632656201860726e+18,3.0714285714285716
1b7c070ffb2c23c1d02ae5bc5d817d06qz4xb,,,,1.0,1.0,,,,,1,,,,1,8,0,8,0,2,7,7,2,,0.0
0817731a4d2e319f6f771da3f522b8bfv6njs,12051460609.236856,219423594490.23587,-83827483200.62502,1.1025864804823866,9.73913043478261,3642426900584.6665,43447368421.0,708122807017.5,2267734553.7826085,152,315789473.6,210526315.0,-430052631579.0,1,23,0,224,0,10,15,92,1,2.3328405502509364e+20,990.1106719367589
0e8212e286ee36da8945c2480e366417xa22x,45754385964.666664,5491184210526.0,-3752578947368.0,1.0,3.0,10982368421052.0,45754385964.666664,5491184210526.0,-3752578947368.0,3,45754385964.666664,5491184210526.0,-3752578947368.0,3,1,0,3,0,1,3,3,1,,
0e373556d3bf588a1bb2ca6354120cf2dmvjs,,,,1.0,1.0,,,,,1,,,,1,3,0,3,0,2,3,3,2,,0.0
f219cbb3d454b32953619d5a4551f56dcg7gy,26315789.5,8578947368.0,,1.0,1.1428571428571428,8578947368.0,26315789.5,8578947368.0,,2,26315789.5,8578947368.0,,1,7,0,8,0,2,3,8,1,,0.14285714285714293
dfa7ead5ef84eebc79c67d3daac340b0exa41,26315789.5,9005368421052.0,,1.0,1.5,9005368421052.0,26315789.5,9005368421052.0,,2,26315789.5,9005368421052.0,,1,2,0,3,0,2,3,3,3,,0.5
6c3bdc508c20f2f3871766cd73064c8cib3xh,8721710526.2875,2793221553884.612,-268263157894.5,1.0740740740740742,1.7777777777777777,5416236842105.2,44526315789.5,9633578947368.0,2499736842105.0,8,868421052.5,368421052.0,-4075999999999.0,1,27,0,48,0,12,29,45,17,2.2218992430542838e+20,2.3333333333333335
14bcf558addd6e6f2818ab2bda7dc679jqoon,3980609418.359649,1829830409356.9443,-8396284829.705882,1.0,2.25,2866035087719.6665,7736842105.5,5157578947369.0,-8396284829.705882,19,1152354570.5789473,149052631579.0,-8396284829.705882,1,16,0,36,0,2,22,32,8,1.1484726177139634e+19,20.066666666666666
18b5e850a1c10e681cb5fae0704a699018x6f,,,,1.0,1.0,,,,,1,,,,1,1,0,1,0,1,1,1,1,,
36473d4c641c4c09c20c80e2ab35a36dwzp5d,1263157895.0,6275736842105.0,,1.0,1.2,6275736842105.0,1263157895.0,6275736842105.0,,2,1263157895.0,6275736842105.0,,1,5,0,6,0,1,5,6,3,,0.19999999999999996
a3d0a600cdb44f03d58f27b19247cd0d4az4k,,,,1.0,1.0,,,,,1,,,,1,3,0,3,0,3,3,3,3,,0.0
3d94b376bae8dd60eea48ded36134a3962glw,0.0,46157894737.0,,1.0,1.125,46157894737.0,0.0,46157894737.0,,2,0.0,46157894737.0,,1,8,0,9,0,4,6,8,7,,0.125
9685887173cc2e1e5ee3993832a4b153bfl9m,1210056391.0267859,3285032296650.9683,9955165692.0,1.0,4.222222222222222,6472776315789.75,3657894737.0,7150842105264.0,9955165692.0,56,77067669.10714285,236129186602.87274,9955165692.0,1,18,0,76,0,23,44,73,23,2.713791940168304e+18,167.12418300653596
2993e59bbbd7d14bf4bc21e4d2a4f8eeb18d2,754020467.875,2093971929824.5554,2137433583960.2617,1.0,2.3333333333333335,9011105263157.666,1592105263.0,3208701754386.0,4398736842106.0,16,55921052.625,866214035087.6666,22669172932.285713,1,15,0,35,0,11,23,32,15,6.046624119854268e+17,15.095238095238093
3b8320619393a6f6bf12219b61cda688k4w4e,184210526.5,3871052631579.0,,1.0,1.1111111111111112,3871052631579.0,184210526.5,3871052631579.0,,2,184210526.5,3871052631579.0,,1,9,0,10,0,3,7,10,3,,0.11111111111111116
7e8650379cbcb3ef8f7f6aefcd678067kzbdi,342105263.0,473684210.0,,1.2,1.2,473684210.0,342105263.0,473684210.0,,2,342105263.0,473684210.0,,1,5,0,6,0,4,5,6,3,,0.19999999999999996
d2fe98eb0fa21252956184a98138c58dwp1ah,2918128654.9814816,2921195906432.796,-106236842105.3,1.0588235294117647,1.8823529411764706,3699789473684.222,13842105263.0,7705263157895.0,417000000000.0,4,157894736.5,5473684211.0,-589552631579.5,1,17,0,32,0,8,19,28,15,1.780034241280022e+19,0.9852941176470589
25022fb30734c2e5044e031b0e9a4a9ct3354,22914086687.215683,1850966946778.7537,-1156731369020.6987,1.0666666666666667,2.533333333333333,3407269349845.1763,193105263157.5,6548736842106.0,74473684210.66667,15,73684210.6,1105263157.0,-3528052631579.0,1,30,0,76,0,2,26,43,7,2.1544026981771368e+21,7.429885057471265
6d1354e720cb9ec90e19e29f5f895669qh6g6,,,,1.0,1.0,,,,,1,,,,1,1,0,1,0,1,1,1,1,,
5d5816d216122786933fb74c459f35fc0vnac,20495614034.94047,4058437343358.3804,3100921052631.5,1.0,1.5555555555555556,5726383458646.571,120929824561.33333,8876105263158.0,8304473684210.0,4,828947368.25,212105263157.0,-2102631578947.0,1,18,1,28,0,4,19,20,21,1.9692666397386487e+21,0.7320261437908496
48044b1b1f47f168864bc7c4a58a65ecmt187,1181286549.8333333,1258184210526.1667,-7419421052631.0,1.0,1.2666666666666666,2509754385964.6665,2842105263.5,3754710526315.5,-7419421052631.0,3,157894737.0,8421052631.0,-7419421052631.0,1,15,0,19,0,3,14,15,6,2.1059813280728428e+18,0.3523809523809524
3ef2325f8b68e1c030547a2a54ea6b98zwa2w,,,,1.0,1.0,,,,,1,,,,1,1,0,1,0,1,1,1,1,,
9ab3bca29dbc32070cd7f729ea55639a350tu,,,,1.0,1.0,,,,,1,,,,1,3,0,3,0,2,3,3,2,,0.0
7cb144485c703ac09fc73aa646041f72ogqwv,2868421052.0,4745263157895.0,,1.0,1.25,4745263157895.0,2868421052.0,4745263157895.0,,2,2868421052.0,4745263157895.0,,1,4,0,5,0,2,3,5,3,,0.25
cd856579a7c4850b60d8763520339449x0mqg,,,,1.0,1.0,,,,,1,,,,1,2,0,2,0,2,2,2,2,,0.0
313ede314e2e05c31471fd6a93f98af713jud,2741028708.3636365,2359690330477.244,2814536340.8333335,1.0,4.666666666666667,8714105263157.5,5421052632.0,4416789473684.0,2814536340.8333335,44,61004784.72727273,302591187270.48834,2814536340.8333335,1,12,0,56,0,19,43,53,27,1.4365056462526497e+19,153.51515151515153
9393cc68d0357d7b200a94fdf93ee3cf7xg5l,45627368421.29,3938876754385.9336,-1036096491227.9166,1.0333333333333334,1.5,5281405263157.8,211736842105.5,10367894736842.0,-765210526315.5,5,1184210526.5,3368421053.0,-1306982456140.3333,1,30,3,45,1,4,24,43,8,4.725654070795349e+21,0.8793103448275862
5e945cce4e72950e0930b2700e77fc8eq2abo,1394736842.25,6378736842105.5,,1.0,1.1666666666666667,6378736842105.5,2184210526.0,12599578947369.0,,2,605263158.5,157894736842.0,,1,12,0,14,0,5,11,13,2,1.2465373946675901e+18,0.15151515151515163
012441119bcf83b23d4768bb72cea6d6carua,763157894.625,656149122807.0,216315789474.0,1.0,1.2105263157894737,804605263158.0,1447368421.0,1163842105263.0,216315789474.0,4,78947368.25,148456140351.0,216315789474.0,1,19,0,23,0,10,16,19,3,9.362880888047091e+17,0.5087719298245614
c1d14f4355b7d3ef80f02628e5ef1d56u2510,,,,1.0,1.0,,,,,1,,,,1,1,0,1,0,1,1,1,1,,
28c0d4c81a22958352aa742f7d74e477qwo51,307017543.7916666,3672513157895.125,2264596491228.3335,1.0,1.5384615384615385,6075855263158.5,719298245.6666666,5076684210527.0,6435052631579.0,3,35087719.333333336,1795710526316.0,-3304789473684.0,1,13,0,20,0,4,15,20,11,1.0721247572417157e+17,0.7692307692307692
a60101895443bfa5d4485b9c2c3e1b68t5ppq,24903238866.48205,4313444736842.2466,983959429824.9375,1.0,2.1,5883789473684.385,111315789473.66667,9509789473685.0,3410315789474.0,6,2105263158.0,775894736842.0,-1433315789473.0,1,20,1,42,0,1,14,20,5,9.633868481814122e+20,1.7789473684210524
722d1147768bdb5918584997e1f677e55g0nv,1073308270.6785715,1509776315789.4165,-210800000000.2,1.0,1.4666666666666666,5026552631579.0,2078947368.5,1612842105263.0,-210800000000.2,7,67669172.85714285,1406710526315.8333,-210800000000.2,1,15,0,22,0,6,17,21,5,2.0226199901341932e+18,2.4095238095238094
6c6c3559c5f656c71348f7cadf29bb12okgl1,671052631.5,1896684210526.5,,1.0,1.1333333333333333,1896684210526.5,947368421.0,3760684210527.0,,2,394736842.0,32684210526.0,,1,15,0,17,0,9,15,16,15,1.5270083105401664e+17,0.12380952380952388
bcda2135a2456d611876679b61dac500vs7sx,158715024741.32965,1856805451127.863,-599421394395.1611,1.173611111111111,3.4166666666666665,6059421052631.571,496710526316.0,4427894736842.0,3391421052632.0,13,27760233918.333332,6473684211.0,-7346842105264.0,1,12,1,41,1,1,11,33,2,2.674214300022901e+22,14.265151515151514
074daf9a99b01591cb0637cb95c32600roriz,992236762360.491,3261038277512.098,36840643274.805664,1.0928571428571427,1.6,5955669856459.454,7149736842106.0,7149736842106.0,8272947368422.0,5,6336842105.4,47157894737.0,-3789657894737.5,1,35,1,56,4,10,34,45,37,4.388301272454058e+24,1.1294117647058826
673650167f432c009e9dcd062cd4e9fc2szln,19997894736.71333,1837736842105.3,10701754385.77778,1.28125,1.625,1907810526315.8,72333333333.33333,8936421052632.0,166736842105.0,5,1561403508.3333333,736842105.0,-198842105263.0,1,16,0,26,1,2,10,11,8,9.36656131738507e+20,1.3166666666666667
0496c24a6a7f593f28bf7896350e946advl6i,2447368420.75,1064157894736.6666,173394736842.5,1.0,1.2142857142857142,3192473684210.0,2447368420.75,1064157894736.6666,173394736842.5,4,2447368420.75,1064157894736.6666,173394736842.5,1,14,1,17,0,1,15,12,9,,0.6428571428571429
7f603f668968facebb0567015ad4c201kikrh,,,,1.0,1.0,,,,,1,,,,1,4,0,4,0,2,4,4,3,,0.0
b4210edd4ec9bf872c7108fdb3c6aae9cjwz7,41488668098.83877,651307393483.7263,-484940443213.24414,1.2481617647058822,5.875,3756781954887.2856,79915789473.6,1164368421052.5,-13747922437.631578,21,4894736842.0,183052631579.0,-1361578947368.0,1,8,0,47,0,2,28,12,14,1.008046049921877e+21,40.125
9ca41c3c062146a06d2682835f5136807yao2,2815789474.0,2119105263158.0,,1.0,1.1,2119105263158.0,2815789474.0,2119105263158.0,,2,2815789474.0,2119105263158.0,,1,10,0,11,0,4,10,11,9,,0.10000000000000003
45c3a73b88760d4390f42ea4fae97d84la5wh,1039473684.375,3583403508772.1665,-2744631578947.5,1.0,1.4444444444444444,5776947368421.5,1973684211.0,4973263157895.0,-2744631578947.5,4,105263157.75,2193543859649.3333,-2744631578947.5,1,9,0,13,1,7,9,12,8,1.7454986161139197e+18,1.0277777777777777
6393f55c093e04e6e608e1ee8be9c3e28omjd,5067251462.0,2242070175438.6665,-3798736842106.0,1.0,1.2857142857142858,2908315789473.6665,10596491228.0,4171000000000.0,-3798736842106.0,3,1526315790.0,556473684211.0,-3798736842106.0,1,14,3,18,1,4,15,14,13,2.35320354966875e+19,0.3736263736263737
d9a813646e8fae954898c1279196f5493gqzc,,,,1.0,1.0,,,,,1,,,,1,8,0,8,0,5,6,7,3,,0.0
ecce760edfc6ec5cd5ddc7037c514dc3zod4i,14481052631.7,3407119298245.689,132598684210.625,1.0,2.0833333333333335,5293884210526.4,64263157895.0,9780473684211.0,132598684210.625,10,184210526.5,113526315790.0,132598684210.625,1,12,0,25,0,9,4,24,1,7.785719473729422e+20,6.446969696969696
9e9270c06937bfa13f5b29e737c3438fcocyn,,,,1.0,1.0,,,,,1,,,,1,8,0,8,0,6,7,8,7,,0.0
0fa357965f89388d8e7eb8cbc3b85c6bnnro4,9964793138.128038,1810874550157.4827,-627831699346.3579,1.0289855072463767,2.6739130434782608,4281103070175.4585,34000000000.0,8096210526316.0,1637596491228.0,14,26315789.5,9473684210.0,-3234684210526.0,1,46,1,123,1,6,51,87,11,8.89401957396201e+19,6.935748792270532
84a773b3c9d300834d9d57af5dc83091y54cx,,,,1.0,1.0,,,,,1,,,,1,2,0,2,0,2,2,2,2,,0.0
b8e47f06aef714b37073e72ac40a8100mew9c,78947368.5,4592526315789.0,,1.0,1.0666666666666667,4592526315789.0,78947368.5,4592526315789.0,,2,78947368.5,4592526315789.0,,1,15,0,16,0,5,14,16,8,,0.06666666666666668
a124589b3af5a212406c0306584a9554fazi4,741228069.9583333,4481085526315.625,-991421052631.0,1.0,1.2173913043478262,5574249999999.75,1394736842.0,4720894736842.0,-991421052631.0,3,131578947.0,4359578947369.0,-991421052631.0,1,23,0,28,0,14,21,25,16,4.0527854737896275e+17,0.26877470355731214
60edf674563f85b227898f6af0386476efy45,5736842105.0,2340526315789.0,,1.0,1.25,2340526315789.0,5736842105.0,2340526315789.0,,2,5736842105.0,2340526315789.0,,1,4,0,5,0,3,5,5,4,,0.25
363ba0a2afea1b074fc1ed270c86050byprz1,,,,1.0,1.0,,,,,1,,,,1,2,0,2,0,2,2,2,2,,0.0
2c72df02de4b36acf72ba549630808612ol08,2263157894.75,1986842105.25,684210527.0,1.0,1.75,2973684210.5,4263157894.5,2000000000.0,684210527.0,3,263157895.0,1973684210.5,684210527.0,1,4,0,7,0,3,4,4,4,7.999999998000001e+18,0.9166666666666666
58c3300ea9095cf5e59e27abf2a905ce7tl6p,,,,1.0,1.0,,,,,1,,,,1,1,0,1,0,1,1,1,1,,
d878560888b11447e73324a6e263fbd5iydo1,2657894736.5,893789473685.0,,1.0,1.3333333333333333,893789473685.0,2657894736.5,893789473685.0,,2,2657894736.5,893789473685.0,,1,3,0,4,0,3,4,4,1,,0.3333333333333335
24a32bf10c4a5d4d91c27da4710c869a0nqim,10729824561.472221,2537682339181.4155,206600328947.0625,1.0385964912280703,2.6315789473684212,3766203508772.1333,35473684210.666664,9062368421053.0,6941105263157.0,6,70175438.66666667,6210526316.0,-2705578947368.0,1,19,0,50,0,5,15,20,34,1.440601855530646e+20,2.24561403508772
c478f94c1323552e85aec6e1013ecba586320,8533652356.102709,256844433198.41257,-81864477084.32494,1.6238957121310063,9.941176470588236,1662966165413.5,48500000000.0,1790960526315.75,947973684210.0,131,894736842.0,105263158.0,-1430789473684.0,1,17,0,169,0,6,16,62,1,1.706600848576193e+20,974.4338235294117
c9fbbfcc89730e961499b4b30ffc4a98umxko,,,,1.0,1.0,,,,,1,,,,1,2,0,2,0,1,2,2,2,,0.0
fdd6944b3c3caaa7d1234ecfc11f8d080h90x,1937865497.1666667,4644760233918.111,35719298245.333336,1.0,2.111111111111111,6561991228070.167,3684210526.5,8906526315789.0,1428315789474.0,4,877192982.3333334,1508421052632.0,-831157894737.0,1,9,0,19,0,4,13,18,3,9.642999129744483e+17,1.1111111111111107
67d245e38ee756947ed395fa099807fchxv99,105263158.0,4534315789474.0,,1.0,1.1428571428571428,4534315789474.0,105263158.0,4534315789474.0,,2,105263158.0,4534315789474.0,,1,7,0,8,0,5,7,7,4,,0.14285714285714293
9d8a1ddb38499b3403a6a93395ef29bcrznni,,,,1.0,1.0,,,,,1,,,,1,4,0,4,0,3,3,3,2,,0.0
af98b7d5a7c1ccd2968252a2fb1c06f69igbv,16973684210.25,2713666666666.6665,-266052631579.0,1.0,2.0,8141000000000.0,16973684210.25,2713666666666.6665,-266052631579.0,4,16973684210.25,2713666666666.6665,-266052631579.0,1,3,0,6,0,4,4,6,5,,3.0
942af1514033a612b203ec58f7894c9fv899u,,,,1.0,1.0,,,,,1,,,,1,1,0,1,0,1,1,1,1,,
5686520af5a4215a239418fec906f88e4she5,,,,1.0,1.0,,,,,1,,,,1,8,0,8,0,5,8,8,7,,0.0
77b342f0d8769898619a935e267eaad25rubb,934210526.25,2984526315789.5,,1.0,1.25,2984526315789.5,1657894736.5,4380684210526.0,,2,210526316.0,1588368421053.0,,1,8,0,10,0,5,8,9,1,1.0474376723303324e+18,0.21428571428571427
d8ff621bc161b09d9192c445f4b3be7b8xow6,35180701754.299995,4646736842105.583,-1288543859649.0,1.0227272727272727,1.5454545454545454,6426052631579.333,65726315789.4,7102842105264.0,-1288543859649.0,5,2684210526.0,1779315789473.75,-1288543859649.0,1,11,0,17,0,2,9,15,2,9.96431200377613e+20,1.4727272727272727
